Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
0,4,1,0,7,0,1,1,1
0,3,1,0,7,0,1,1,1
0,3,0,0,7,0,1,1,1
0,3,0,0,8,0,1,1,1
1,3,1,0,8,0,1,1,1
1,3,1,0,9,0,1,1,1
2,3,1,0,8,0,1,2,1
2,3,2,1,8,0,1,2,1
2,4,2,1,7,0,1,2,1
2,4,2,1,6,0,1,2,1
2,4,2,1,6,0,0,2,1
2,4,2,0,6,0,0,3,1
2,5,0,1,4,0,0,4,1
2,5,0,0,4,0,0,4,1
2,5,0,0,4,0,0,5,1
2,6,0,0,4,0,0,5,1
2,5,1,0,3,0,0,5,1
2,5,1,0,4,0,0,5,1
2,5,1,0,4,0,0,6,1
2,5,1,0,3,0,0,6,1
2,5,0,0,3,0,0,5,1
1,1,1,2,6,0,1,2,1
2,1,1,1,7,0,0,4,1
2,0,1,1,7,0,0,4,1
2,0,2,1,7,0,0,4,1
2,0,2,1,6,0,0,4,1
2,0,2,1,5,0,0,4,1
1,0,2,1,5,0,0,4,1
2,0,2,1,5,0,0,5,1
2,0,2,0,5,0,0,5,1
1,0,2,0,5,0,0,5,1
1,0,2,1,5,0,0,5,1
1,0,2,1,5,0,0,6,1
2,0,1,1,5,0,1,6,1
2,0,1,1,5,0,0,6,1
1,0,1,1,4,0,0,6,1
1,0,1,1,3,0,0,6,1
2,0,1,1,3,0,0,6,1
2,0,1,1,4,0,0,6,1
2,0,1,1,4,0,1,6,1
2,1,1,1,4,0,1,6,1
2,2,1,1,4,0,1,6,1
2,3,1,1,3,0,1,6,1
2,2,1,1,3,0,1,6,1
2,4,1,1,3,0,1,6,1
2,3,0,1,3,0,1,6,1
2,3,0,1,3,0,1,7,1
2,3,0,1,2,0,1,7,1
2,3,0,1,1,0,1,7,1
2,4,0,1,1,0,1,7,1
2,4,0,1,2,0,1,7,1
2,4,0,1,2,0,0,7,1
2,2,2,1,1,0,1,7,1
2,2,2,0,1,0,1,7,1
2,2,2,0,2,0,1,7,1
1,1,2,1,7,0,0,2,1
0,2,0,2,7,0,0,3,1
0,2,0,2,7,0,1,3,1
1,2,0,2,7,0,1,4,1
1,3,0,2,7,0,1,4,1
0,3,0,2,6,0,1,4,1
0,4,0,1,6,0,1,4,1
0,4,0,0,6,0,1,4,1
0,4,1,0,6,0,1,4,1
0,4,1,0,6,0,1,3,1
0,3,2,0,7,0,0,3,1
0,3,2,0,6,0,0,4,1
0,3,2,0,6,0,0,5,1
0,4,2,0,6,0,0,5,1
0,4,2,0,7,0,0,5,1
1,4,2,0,7,0,0,5,1
1,4,2,0,7,0,0,6,1
1,4,2,0,6,0,0,6,1
1,4,2,0,6,0,0,7,1
1,4,2,0,5,0,0,7,1
1,4,1,0,5,0,0,7,1
2,1,1,1,6,0,1,2,1
2,1,2,1,6,0,1,2,1
2,1,1,1,6,0,0,2,1
1,1,1,0,6,0,0,1,1
1,1,1,0,6,0,1,1,1
1,1,1,0,5,0,1,1,1
1,0,1,0,5,0,1,1,1
1,0,0,0,5,0,1,2,1
1,1,0,0,5,0,1,2,1
1,0,0,0,5,0,1,3,1
1,1,0,0,6,0,1,2,1
1,1,0,0,6,0,1,3,1
1,2,0,0,5,0,1,3,1
1,3,0,0,5,0,1,3,1
2,3,0,0,5,0,1,3,1
2,4,0,0,5,0,1,3,1
2,4,0,0,5,0,1,2,1
1,4,1,0,5,0,0,2,1
0,6,2,0,8,0,1,2,1
0,6,2,1,8,0,1,2,1
1,3,2,0,5,0,1,4,1
0,6,2,0,3,0,1,3,1
0,6,2,1,3,0,1,3,1
0,6,2,1,3,0,1,4,1
0,6,2,0,3,0,1,4,1
0,5,2,0,3,0,1,4,1
0,6,1,0,4,0,0,4,1
0,6,1,0,3,0,0,4,1
0,6,1,0,3,0,0,5,1
0,6,2,0,3,0,0,5,1
0,5,2,0,3,0,0,5,1
0,6,2,0,2,0,0,5,1
0,5,2,0,2,0,0,6,1
0,5,2,0,2,0,0,7,1
0,4,2,0,3,0,0,7,1
0,4,2,0,4,0,0,7,1
1,4,2,1,4,0,0,7,1
1,4,2,1,5,0,0,7,1
1,4,2,1,5,0,0,6,1
2,4,2,1,5,0,1,5,1
2,3,2,1,5,0,1,5,1
2,4,2,1,5,0,1,4,1
2,3,2,1,5,0,1,4,1
2,3,2,1,4,0,1,4,1
2,3,2,0,4,0,1,4,1
2,3,2,1,3,0,1,4,1
1,2,2,1,7,0,0,2,1
1,2,2,1,7,0,0,1,1
0,0,1,0,7,0,1,1,1
0,0,1,0,7,0,1,3,1
1,0,1,0,7,0,1,3,1
0,0,1,0,8,0,1,3,1
0,0,1,0,8,0,1,4,1
0,0,0,0,8,0,1,4,1
0,0,1,0,8,0,0,4,1
0,0,2,0,8,0,0,4,1
0,1,2,0,8,0,0,4,1
2,1,1,0,10,0,1,2,1
2,1,1,0,11,0,1,2,1
2,0,1,0,11,0,1,2,1
2,0,1,0,11,0,1,3,1
2,0,1,0,11,0,1,4,1
1,0,2,0,11,0,0,4,1
1,0,2,0,12,0,0,4,1
2,0,2,0,12,0,0,4,1
2,0,2,0,12,0,0,5,1
1,3,2,2,7,0,1,4,1
1,2,2,2,7,0,1,5,1
0,2,2,2,7,0,1,5,1
0,1,2,2,7,0,0,5,1
1,0,0,2,7,0,1,4,1
1,0,0,2,7,0,1,6,1
1,0,0,2,7,0,0,7,1
1,0,2,2,7,0,0,7,1
1,0,2,2,7,0,1,7,1
0,1,2,2,5,0,0,6,1
0,1,2,1,5,0,0,6,1
1,2,2,1,5,0,0,6,1
2,3,2,1,5,0,1,6,1
2,3,2,1,4,0,1,6,1
2,3,2,0,4,0,1,6,1
2,2,2,0,5,0,1,6,1
1,2,2,1,6,0,0,2,1
1,2,2,0,7,0,0,2,1
1,2,2,0,7,0,0,1,1
1,3,2,0,7,0,0,1,1
0,3,2,0,7,0,0,1,1
0,3,2,0,8,0,0,2,1
0,4,2,0,8,0,0,2,1
1,3,2,0,8,0,0,2,1
1,2,2,0,8,0,0,2,1
1,3,1,0,9,0,1,3,1
0,2,0,0,9,0,1,2,1
0,1,0,0,9,0,1,1,1
0,1,0,0,9,0,0,1,1
0,2,0,0,10,0,0,0,1
0,2,0,0,9,0,1,1,1
0,1,0,0,8,0,1,1,1
0,1,0,0,8,0,1,0,1
0,2,0,0,8,0,1,0,1
2,1,2,1,6,0,1,4,1
1,4,2,0,4,0,0,3,1
1,4,2,0,4,0,0,2,1
0,5,2,2,1,0,0,3,1
0,5,2,2,2,0,0,3,1
0,5,2,2,1,0,1,3,1
2,3,1,0,6,0,1,3,1
2,3,1,0,6,0,1,4,1
2,4,1,0,6,0,1,4,1
2,4,1,1,6,0,1,4,1
2,2,0,0,7,0,1,4,1
2,1,0,0,7,0,1,4,1
2,1,0,0,7,0,1,5,1
2,1,0,0,9,0,1,6,1
2,2,0,0,9,0,1,6,1
2,2,1,0,9,0,1,6,1
1,2,1,0,9,0,1,6,1
1,2,1,0,10,0,1,6,1
1,2,2,0,10,0,1,6,1
1,2,2,0,10,0,1,7,1
1,2,2,0,11,0,1,7,1
2,2,2,0,11,0,1,7,1
2,2,2,0,11,0,1,6,1
2,2,2,0,10,0,1,7,1
2,2,2,1,10,0,1,7,1
1,1,2,0,9,0,0,4,1
0,6,2,1,6,0,1,4,1
0,6,2,1,5,0,1,4,1
0,6,2,0,5,0,1,4,1
0,5,2,0,5,0,0,4,1
0,5,2,0,5,0,0,5,1
0,5,2,0,4,0,0,5,1
0,4,2,0,3,0,0,5,1
0,4,2,0,4,0,0,5,1
0,4,2,0,5,0,0,5,1
1,4,2,0,6,0,0,5,1
1,4,1,0,7,0,1,4,1
1,4,1,0,8,0,1,4,1
0,4,1,0,8,0,1,4,1
0,4,1,0,8,0,1,5,1
0,4,1,0,7,0,1,5,1
0,4,1,0,7,0,1,4,1
0,3,1,0,7,0,1,3,1
0,3,1,0,8,0,1,3,1
0,2,1,0,8,0,1,3,1
0,1,1,0,8,0,1,3,1
1,2,1,0,8,0,1,3,1
1,1,1,0,8,0,1,4,1
1,0,1,0,8,0,0,4,1
1,0,1,0,8,0,1,4,1
1,1,2,0,7,0,0,1,1
1,1,2,0,7,0,0,0,1
1,1,2,0,6,0,0,1,1
1,2,2,0,8,0,0,1,1
1,2,2,0,7,0,0,0,1
1,0,2,0,7,0,0,0,1
2,0,2,0,7,0,0,0,1
2,0,0,1,7,0,0,0,1
1,3,2,0,7,0,0,3,1
1,3,2,0,9,0,1,2,1
0,5,2,0,9,0,1,2,1
0,5,2,0,8,0,1,2,1
0,5,2,1,8,0,1,2,1
0,5,1,2,8,0,0,1,1
1,4,2,1,12,0,0,1,1
1,4,2,1,13,0,0,1,1
1,4,2,0,13,0,0,1,1
1,4,2,1,5,0,0,3,1
1,5,0,0,5,0,0,3,1
1,4,0,0,6,0,1,3,1
1,2,0,0,7,0,1,2,1
1,3,0,0,7,0,1,2,1
1,4,0,0,7,0,1,2,1
1,4,0,0,6,0,1,2,1
0,4,0,2,8,0,0,1,1
0,3,0,2,7,0,1,1,1
1,3,0,2,7,0,1,1,1
1,3,0,2,6,0,1,1,1
1,3,1,2,6,0,1,1,1
0,4,2,2,6,0,1,1,1
1,6,2,1,8,0,0,2,1
1,5,2,1,8,0,0,2,1
0,1,2,1,7,0,0,5,1
0,1,2,1,7,0,0,4,1
0,3,2,1,7,0,0,4,1
1,2,2,0,7,0,0,3,1
0,2,2,0,6,0,0,4,1
0,2,2,0,5,0,0,4,1
2,4,2,1,5,0,1,3,1
2,6,0,1,5,0,0,0,1
1,3,2,0,5,0,1,5,1
1,2,2,0,5,0,1,6,1
0,1,1,0,5,0,1,5,1
0,2,1,0,5,0,1,6,1
0,2,2,0,5,0,0,6,1
0,2,2,0,6,0,0,6,1
0,3,2,0,6,0,0,6,1
0,4,2,0,6,0,0,6,1
0,4,2,1,8,0,1,4,1
2,3,2,1,8,0,1,5,1
2,3,2,1,9,0,1,5,1
2,3,2,0,9,0,1,5,1
2,2,2,0,9,0,1,5,1
2,1,2,0,9,0,0,5,1
2,1,2,0,8,0,0,5,1
2,1,2,0,8,0,0,4,1
2,0,2,0,8,0,0,4,1
2,0,2,0,9,0,0,4,1
2,0,2,0,10,0,0,4,1
2,0,2,1,10,0,0,4,1
2,2,2,0,10,0,1,4,1
2,3,2,0,10,0,1,4,1
2,1,2,1,6,0,1,1,1
2,2,2,1,6,0,1,1,1
2,2,2,1,8,0,1,1,1
2,4,2,0,10,0,0,1,1
2,4,2,0,10,0,0,2,1
2,4,1,0,10,0,1,1,1
2,6,1,0,9,0,1,2,1
2,6,1,0,9,0,1,1,1
2,5,1,0,9,0,1,1,1
1,4,0,0,11,0,1,1,1
0,1,1,0,12,0,1,1,1
0,1,1,0,12,0,1,0,1
0,1,1,0,11,0,1,0,1
0,2,1,0,11,0,1,0,1
0,2,2,0,11,0,0,0,1
0,1,2,0,11,0,0,0,1
0,1,2,0,11,0,0,1,1
0,1,2,0,11,0,0,2,1
0,0,2,0,11,0,0,2,1
0,0,2,0,11,0,0,1,1
1,0,2,1,10,0,0,0,1
2,0,2,1,10,0,1,0,1
2,0,1,1,10,0,1,0,1
2,0,1,1,10,0,0,0,1
2,0,1,1,11,0,0,0,1
2,0,1,1,12,0,0,0,1
2,0,1,1,12,0,1,0,1
2,0,1,0,12,0,1,0,1
2,2,2,0,11,0,1,1,1
2,3,2,0,11,0,1,1,1
2,4,2,1,11,0,1,1,1
2,3,2,1,11,0,1,1,1
2,3,2,1,10,0,1,1,1
2,3,2,1,10,0,1,0,1
2,2,2,1,10,0,1,0,1
1,1,1,0,7,0,1,3,1
2,3,2,0,8,0,0,3,1
2,2,2,0,8,0,0,3,1
1,2,2,0,8,0,0,3,1
1,2,2,1,8,0,0,2,1
1,1,2,1,8,0,0,2,1
1,0,2,1,8,0,0,3,1
2,0,2,1,8,0,0,3,1
2,0,2,0,8,0,0,3,1
1,0,2,0,8,0,0,3,1
1,0,1,0,8,0,1,3,1
1,0,1,0,9,0,1,3,1
1,0,1,0,9,0,1,4,1
2,0,0,0,9,0,1,4,1
2,0,0,0,9,0,1,5,1
2,0,0,0,10,0,1,5,1
2,0,0,0,10,0,1,6,1
2,0,0,0,9,0,1,6,1
2,0,0,0,8,0,1,6,1
2,0,0,0,7,0,1,6,1
2,0,0,1,7,0,1,6,1
2,0,0,0,7,0,1,5,1
2,0,0,0,7,0,1,4,1
2,0,0,0,8,0,1,4,1
2,0,0,1,7,0,1,5,1
2,0,0,1,6,0,1,5,1
2,1,0,1,6,0,1,5,1
2,1,1,1,6,0,1,5,1
1,3,2,2,5,0,0,5,1
1,3,2,1,5,0,0,5,1
1,2,2,0,5,0,1,4,1
1,1,2,1,7,0,0,3,1
0,1,2,2,5,0,0,3,1
0,1,2,2,5,0,1,3,1
0,2,1,0,6,0,1,3,1
0,3,1,0,6,0,1,3,1
0,3,2,1,6,0,1,4,1
0,3,2,1,6,0,0,4,1
0,3,2,1,5,0,0,4,1
0,3,2,2,5,0,0,5,1
0,3,2,2,5,0,1,5,1
0,3,2,2,6,0,1,3,1
1,2,2,2,6,0,1,2,1
1,2,2,2,4,0,1,2,1
1,2,2,2,5,0,1,1,1
2,4,2,1,6,0,1,4,1
2,3,2,1,6,0,1,4,1
2,3,2,1,6,0,0,4,1
2,3,1,0,8,0,1,4,1
2,4,1,0,8,0,1,4,1
1,3,0,0,7,0,1,3,1
1,2,0,0,7,0,1,3,1
1,3,0,0,6,0,1,3,1
0,3,1,0,4,0,1,3,1
1,2,1,0,5,0,1,3,1
1,3,1,0,5,0,1,3,1
1,0,2,0,6,0,0,2,1
1,0,2,0,7,0,0,2,1
0,0,2,0,6,0,0,2,1
0,0,2,0,5,0,0,2,1
0,0,1,0,5,0,0,2,1
2,1,1,1,8,0,0,1,1
1,1,2,0,6,0,0,6,1
1,1,2,0,6,0,0,7,1
1,1,2,0,5,0,0,7,1
1,1,2,0,5,0,0,6,1
1,0,2,0,5,0,0,6,1
2,1,1,0,5,0,1,7,1
2,1,1,0,4,0,1,7,1
2,0,1,0,5,0,1,7,1
2,0,1,1,5,0,1,7,1
2,0,1,0,6,0,1,7,1
2,0,0,0,6,0,1,7,1
2,0,0,0,7,0,1,7,1
2,0,0,0,8,0,1,7,1
2,0,0,1,8,0,1,6,1
2,0,0,1,8,0,1,5,1
2,0,1,1,8,0,1,5,1
2,0,1,1,7,0,1,5,1
2,0,1,1,7,0,1,6,1
2,0,1,1,7,0,0,6,1
2,0,1,1,7,0,0,7,1
2,1,1,1,7,0,0,7,1
2,2,1,1,7,0,0,7,1
2,2,2,1,7,0,0,7,1
2,2,2,1,8,0,0,7,1
1,2,2,1,8,0,0,7,1
1,4,2,1,9,0,0,7,1
1,4,2,2,9,0,1,7,1
1,4,2,2,8,0,1,7,1
1,3,2,2,8,0,1,7,1
1,3,1,2,8,0,1,7,1
2,4,1,1,8,0,1,7,1
0,2,2,1,5,0,1,5,1
0,2,2,1,4,0,1,5,1
0,2,2,1,4,0,1,4,1
0,2,2,0,4,0,0,5,1
0,2,2,0,5,0,0,5,1
0,6,2,0,6,0,1,4,1
0,6,2,0,6,0,1,3,1
0,6,2,0,6,0,0,3,1
0,5,2,0,6,0,0,3,1
0,5,2,0,6,0,1,3,1
0,5,2,0,7,0,1,3,1
0,5,2,1,6,0,0,3,1
1,4,2,1,6,0,0,3,1
0,4,2,2,6,0,0,3,1
0,4,2,2,6,0,1,5,1
0,4,2,1,6,0,1,5,1
0,1,2,0,6,0,0,3,1
1,2,1,0,6,0,1,4,1
1,2,1,0,5,0,1,4,1
1,2,1,0,5,0,1,5,1
1,1,1,0,5,0,1,5,1
1,0,2,0,6,0,0,4,1
2,1,2,0,6,0,0,4,1
2,1,2,0,7,0,0,4,1
2,0,2,0,7,0,0,3,1
2,0,2,0,9,0,0,3,1
2,0,2,0,9,0,0,2,1
2,0,2,0,9,0,0,1,1
1,1,2,0,8,0,0,1,1
1,0,2,0,8,0,0,1,1
1,0,1,0,8,0,0,1,1
1,0,1,0,7,0,0,0,1
1,1,1,0,7,0,0,0,1
0,1,2,2,7,0,1,4,1
0,1,2,2,8,0,1,4,1
0,2,2,2,8,0,1,4,1
0,2,2,2,8,0,0,4,1
0,2,2,1,9,0,0,4,1
0,3,2,2,9,0,0,3,1
1,3,0,2,7,0,0,6,1
1,3,0,2,7,0,1,6,1
1,3,0,2,7,0,1,7,1
2,0,2,1,7,0,1,6,1
2,0,2,1,6,0,1,6,1
2,1,2,1,7,0,1,6,1
2,1,2,1,7,0,0,6,1
2,1,2,1,6,0,0,6,1
2,1,2,1,5,0,1,6,1
2,0,2,1,5,0,1,6,1
2,1,0,0,6,0,1,6,1
2,1,0,1,5,0,0,6,1
2,1,0,1,5,0,1,6,1
2,1,0,1,6,0,1,6,1
2,1,0,1,6,0,0,6,1
1,2,0,0,6,0,1,2,1
1,2,0,0,6,0,1,1,1
1,2,0,0,5,0,1,1,1
0,1,0,0,3,0,0,3,1
0,1,0,1,3,0,0,4,1
0,1,0,0,3,0,0,4,1
0,1,0,0,2,0,0,4,1
0,1,0,1,3,0,1,4,1
0,2,2,0,7,0,0,2,1
0,2,2,0,8,0,0,2,1
0,3,2,0,9,0,0,2,1
0,3,2,0,9,0,0,3,1
0,4,2,0,9,0,0,3,1
1,4,2,0,9,0,0,3,1
0,5,2,0,9,0,0,3,1
0,6,2,0,9,0,0,3,1
0,6,2,0,9,0,0,4,1
0,6,2,0,9,0,0,5,1
0,5,2,0,9,0,0,5,1
0,5,1,0,9,0,0,5,1
0,5,2,0,9,0,1,5,1
0,5,2,0,10,0,1,6,1
0,5,2,0,10,0,1,7,1
0,5,2,1,10,0,1,7,1
0,5,2,1,10,0,0,6,1
0,5,2,1,10,0,0,7,1
0,6,2,1,10,0,1,7,1
0,6,2,0,10,0,1,7,1
1,2,2,2,10,0,0,4,1
1,3,2,2,10,0,0,4,1
1,3,2,1,10,0,0,4,1
2,3,2,1,10,0,0,4,1
2,3,2,1,10,0,0,3,1
2,3,2,1,10,0,1,3,1
1,4,2,2,8,0,0,4,1
1,3,2,2,8,0,0,4,1
0,3,2,2,8,0,0,4,1
0,4,2,2,8,0,0,4,1
0,4,2,1,8,0,0,4,1
0,4,2,1,8,0,0,5,1
0,4,2,1,9,0,0,5,1
0,3,2,1,9,0,0,5,1
0,3,2,1,9,0,1,5,1
0,2,2,1,9,0,1,5,1
1,2,2,1,9,0,0,5,1
1,2,2,1,9,0,0,6,1
0,2,2,0,9,0,0,6,1
1,1,2,0,10,0,0,6,1
1,1,2,0,11,0,0,6,1
2,1,2,0,11,0,0,6,1
2,0,2,0,11,0,0,7,1
0,2,2,1,5,0,0,4,1
1,4,2,0,5,0,0,3,1
1,4,1,0,5,0,0,3,1
1,3,1,0,5,0,0,3,1
1,3,1,0,4,0,0,3,1
1,3,1,0,4,0,1,3,1
1,3,1,0,4,0,0,4,1
1,3,1,0,5,0,0,4,1
1,6,1,1,5,0,0,3,1
1,6,0,1,5,0,0,3,1
1,6,0,1,5,0,1,3,1
1,5,0,1,6,0,1,3,1
0,5,0,1,6,0,0,3,1
0,3,2,0,6,0,0,2,1
0,3,2,0,6,0,0,1,1
0,5,2,0,6,0,0,6,1
1,0,2,0,5,0,0,2,1
0,1,2,0,5,0,0,2,1
0,1,1,0,4,0,1,1,1
0,2,1,0,4,0,0,2,1
1,4,1,1,4,0,1,3,1
2,4,1,1,3,0,0,5,1
2,4,1,1,3,0,0,6,1
2,3,1,1,3,0,0,6,1
2,3,2,1,3,0,0,6,1
2,3,2,1,3,0,0,7,1
2,3,2,1,4,0,0,7,1
2,4,2,0,4,0,0,7,1
2,4,2,0,3,0,0,7,1
2,3,1,0,3,0,1,7,1
1,3,1,0,3,0,1,7,1
1,3,1,1,3,0,1,7,1
1,3,1,1,3,0,1,6,1
1,3,1,1,3,0,0,6,1
2,2,2,0,3,0,0,6,1
2,2,2,0,5,0,0,3,1
1,2,2,1,8,0,0,4,1
1,1,2,1,8,0,0,4,1
1,1,2,1,9,0,0,4,1
1,1,2,2,9,0,0,3,1
1,2,2,0,9,0,1,3,1
1,1,2,0,8,0,0,4,1
0,1,2,1,8,0,0,4,1
0,0,2,1,8,0,0,4,1
0,3,1,2,12,0,0,3,1
0,5,2,0,7,0,0,3,1
0,5,2,1,7,0,0,3,1
2,6,1,0,8,0,0,6,1
2,4,2,0,8,0,0,6,1
2,4,2,0,8,0,0,7,1
0,5,2,0,7,0,1,7,1
1,2,2,0,7,0,1,4,1
2,3,1,0,9,0,1,5,1
2,2,1,0,9,0,1,5,1
1,2,1,0,9,0,1,5,1
1,3,1,0,9,0,1,5,1
0,3,1,0,9,0,1,5,1
0,4,1,0,9,0,1,5,1
0,4,1,0,9,0,1,6,1
0,3,1,0,9,0,1,6,1
0,2,1,0,9,0,1,6,1
1,2,1,0,8,0,1,6,1
1,2,1,0,8,0,1,7,1
0,2,1,0,8,0,1,7,1
0,2,2,0,7,0,0,3,1
0,2,1,0,7,0,0,3,1
0,2,1,0,8,0,0,3,1
0,2,1,0,9,0,0,3,1
0,2,1,0,9,0,0,4,1
0,2,1,0,9,0,0,5,1
1,2,1,0,9,0,0,5,1
1,2,1,0,10,0,0,5,1
1,2,2,0,13,0,1,4,1
1,2,2,0,13,0,1,3,1
0,2,1,0,11,0,1,5,1
0,3,1,0,11,0,1,5,1
1,2,1,0,11,0,1,5,1
1,1,1,0,11,0,1,5,1
0,1,1,0,11,0,1,5,1
0,1,1,0,12,0,1,5,1
0,0,1,0,11,0,1,5,1
0,0,1,0,10,0,1,5,1
1,0,1,0,11,0,1,5,1
1,0,1,0,11,0,1,4,1
1,1,1,0,11,0,1,4,1
1,0,0,0,11,0,1,4,1
1,0,0,0,11,0,1,5,1
1,0,0,0,10,0,1,5,1
0,0,0,0,10,0,1,5,1
0,1,0,0,10,0,1,5,1
0,1,0,0,9,0,1,5,1
0,1,0,0,9,0,1,6,1
0,1,0,0,9,0,1,4,1
0,1,0,0,10,0,1,4,1
1,2,2,0,6,0,0,1,1
2,1,2,0,6,0,0,1,1
2,3,2,1,6,0,1,1,1
2,3,2,1,6,0,0,1,1
1,3,2,1,6,0,0,1,1
1,3,2,1,5,0,0,1,1
1,3,2,1,4,0,0,1,1
1,4,2,1,4,0,0,1,1
1,4,2,1,4,0,0,2,1
2,4,2,0,4,0,0,2,1
2,4,1,1,1,0,1,3,1
2,4,1,1,1,0,1,4,1
1,4,1,1,1,0,1,3,1
1,4,1,1,1,0,1,2,1
1,4,1,2,1,0,1,2,1
1,4,1,0,1,0,1,3,1
0,3,1,0,8,0,1,0,1
0,3,1,0,8,0,0,0,1
0,3,1,0,9,0,0,0,1
0,3,1,0,9,0,1,1,1
0,3,1,0,10,0,1,1,1
1,3,1,0,10,0,1,1,1
2,3,1,0,9,0,1,1,1
2,2,1,0,9,0,1,2,1
2,2,1,0,9,0,1,3,1
1,2,1,0,9,0,1,3,1
2,2,2,0,9,0,1,3,1
1,2,2,0,9,0,1,4,1
0,3,2,1,8,0,1,4,1
2,3,2,1,8,0,1,6,1
2,2,2,1,8,0,1,6,1
2,2,2,1,8,0,0,6,1
2,2,2,0,8,0,1,6,1
2,3,2,0,8,0,1,6,1
1,5,1,2,8,0,0,6,1
1,5,1,2,8,0,0,7,1
1,5,1,2,7,0,0,7,1
1,5,1,2,9,0,0,7,1
1,5,1,2,7,0,0,5,1
1,4,1,2,7,0,0,4,1
0,4,0,0,9,0,1,3,1
1,5,0,0,8,0,0,5,1
1,5,0,0,7,0,0,5,1
0,5,1,0,7,0,0,5,1
0,6,1,0,6,0,0,5,1
0,6,1,0,6,0,0,6,1
0,6,1,0,5,0,0,6,1
0,5,2,0,7,0,1,6,1
0,5,2,0,6,0,1,6,1
1,0,2,0,7,0,0,3,1
0,0,2,1,7,0,1,4,1
1,0,2,0,9,0,0,1,1
2,1,2,0,9,0,0,1,1
2,1,2,0,10,0,0,1,1
0,2,2,0,7,0,0,1,1
0,2,1,0,7,0,0,1,1
0,2,1,0,7,0,0,0,1
0,3,1,0,7,0,0,0,1
0,3,1,0,7,0,1,0,1
2,0,2,1,6,0,1,3,1
2,0,2,1,7,0,1,3,1
2,0,2,1,7,0,1,4,1
2,0,2,1,7,0,0,3,1
2,0,2,1,7,0,0,2,1
2,0,2,1,6,0,0,2,1
2,0,2,1,6,0,0,1,1
2,1,2,1,6,0,0,1,1
2,1,2,0,6,0,0,0,1
2,2,2,0,6,0,0,0,1
2,2,2,0,6,0,0,1,1
2,1,2,0,4,0,0,1,1
0,3,2,0,3,0,0,3,1
1,3,2,0,3,0,0,3,1
1,0,2,1,4,0,0,3,1
1,0,2,1,4,0,0,4,1
1,0,2,1,4,0,0,2,1
1,2,2,0,4,0,0,2,1
1,2,2,1,5,0,0,1,1
1,3,2,0,7,0,0,2,1
0,4,2,0,6,0,0,4,1
1,5,1,1,7,0,1,1,1
2,1,1,1,6,0,1,4,1
0,3,2,2,4,0,1,5,1
0,4,2,2,4,0,1,5,1
0,6,1,1,4,0,0,7,1
1,5,1,2,5,0,1,4,1
1,4,1,2,5,0,1,5,1
1,4,1,2,5,0,1,7,1
2,2,2,1,5,0,1,1,1
2,1,2,1,5,0,1,1,1
2,1,2,0,5,0,0,1,1
2,2,2,0,5,0,0,1,1
2,3,2,0,5,0,0,2,1
1,4,2,0,5,0,0,2,1
2,4,2,0,5,0,0,2,1
2,4,2,0,7,0,0,2,1
2,4,2,0,7,0,0,1,1
2,4,2,0,7,0,0,0,1
2,5,2,1,8,0,0,1,1
2,2,2,0,7,0,0,2,1
2,2,2,0,8,0,0,2,1
2,2,2,0,9,0,1,4,1
2,1,1,0,9,0,1,5,1
2,1,1,0,9,0,1,6,1
2,0,1,0,9,0,1,5,1
2,0,1,1,9,0,1,5,1
2,0,1,0,9,0,1,6,1
2,0,1,0,9,0,1,7,1
2,1,0,0,10,0,1,6,1
2,0,1,0,10,0,1,5,1
2,0,1,0,11,0,1,5,1
2,2,0,0,10,0,1,4,1
2,2,0,1,10,0,1,4,1
2,2,0,1,9,0,1,4,1
2,3,0,1,9,0,1,4,1
2,3,0,1,9,0,1,3,1
2,3,0,1,9,0,0,3,1
2,3,0,1,9,0,0,4,1
2,1,2,0,7,0,0,3,1
2,0,1,1,7,0,0,5,1
2,0,1,1,8,0,0,5,1
2,0,2,1,8,0,0,5,1
2,0,2,0,8,0,0,5,1
2,0,2,0,7,0,0,5,1
2,0,2,0,7,0,0,6,1
2,0,2,1,8,0,1,4,1
1,0,2,1,8,0,0,4,1
1,0,2,1,8,0,0,5,1
1,1,2,1,8,0,0,5,1
1,1,2,1,8,0,0,6,1
1,1,2,1,7,0,0,6,1
0,1,1,0,7,0,1,6,1
0,0,1,0,7,0,1,6,1
1,0,1,0,7,0,1,6,1
1,0,1,0,8,0,1,6,1
1,0,1,0,8,0,0,6,1
1,0,1,0,8,0,0,5,1
1,0,1,0,8,0,1,5,1
1,0,2,0,8,0,0,4,1
2,0,1,0,8,0,1,5,1
1,0,1,0,9,0,0,4,1
1,0,1,0,9,0,0,5,1
1,0,1,0,9,0,1,5,1
0,0,1,1,8,0,1,5,1
1,3,2,2,4,0,1,3,1
1,3,1,1,4,0,1,2,1
1,4,1,0,4,0,1,1,1
0,4,1,0,4,0,1,1,1
0,5,2,1,4,0,1,4,1
0,4,2,1,4,0,1,4,1
0,3,2,1,4,0,1,4,1
0,3,2,1,3,0,1,4,1
0,3,2,1,3,0,0,4,1
0,3,2,2,3,0,0,4,1
0,2,2,2,3,0,0,4,1
0,2,2,1,3,0,0,4,1
0,2,2,1,1,0,0,4,1
0,2,2,2,1,0,0,4,1
0,2,2,2,2,0,0,4,1
